Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power
2,302.2,311.3,1577,29.8,112,46994.6
1,302.6083226385455,311.0083226385455,1345,49.23140943373427,121,66234.50739614433
1,302.7319766805302,311.15089081383053,1326,54.071671025306664,226,71741.49026369027
1,302.7632584323788,311.0816292161894,1342,48.19185391905302,108,64668.66196891991
1,298.35854720708255,308.88724529448695,1359,43.18985845472832,213,58681.61263031082
0,303.5,312.8,1404,55.8,84,78343.2
1,302.5257641176277,310.43030564705106,1443,40.95807862745743,211,59111.00745425153
1,299.7354208234047,310.3131416651392,1357,63.43341873739825,87,86082.2149351505
1,300.0,311.3,1407,47.3,208,66551.09999999999
1,299.1,308.7,1498,38.9,181,58272.2
1,298.2,307.7,1459,44.5,89,64925.5
1,301.6227101597979,310.9932194692846,1320,62.81186336314158,105,82899.32741650777
2,296.9,307.8,1828,24.6,91,44968.8
1,299.32184928358254,310.33445214925234,1724,27.463027277613676,213,47337.048174479256
2,301.7,311.0,1311,55.8,39,73153.8
1,302.3122654807315,310.67955753211413,1298,63.79071684313095,135,82800.36894056064
1,298.9,309.8,1616,36.5,110,58984.0
1,300.2,310.4,1808,25.8,35,46646.4
1,302.12800628281246,311.2840188484373,1371,53.48401884843731,172,73355.36100955303
0,299.5295905133342,309.03987400410284,1326,55.146309678291345,185,73113.80851090913
1,301.1293752863205,310.28625019088037,1462,50.78343777950339,218,74161.36407405508
1,299.0,308.6,1648,30.8,98,50758.4
1,300.69729482747226,310.1516374540798,1382,52.989131474678494,212,73281.94787990692
1,300.2,309.3,1366,49.3,59,67343.8
2,301.8,311.0,1393,49.5,168,68953.5
1,299.2,309.1,1468,45.6,2,66940.8
1,298.2,308.8,1498,36.0,39,53928.0
0,299.9737593343235,310.2698976483407,1396,50.304807742446,179,70051.54295984149
1,303.4,312.7,1589,34.0,116,54026.0
1,302.18680148832294,310.9778339534679,1373,53.20896753485506,180,73095.83406141533
1,299.06668700911433,309.4574584945976,1418,60.68438720830576,93,86052.081726053
1,298.1,307.7,1289,48.3,42,62258.7
0,297.6,309.0,1885,25.2,24,47502.0
0,301.12907343541326,309.91150156087696,1422,41.48178905902207,221,58365.26053642092
1,299.1,310.5,1496,35.2,60,52659.200000000004
2,297.2,308.5,1611,31.6,197,50907.600000000006
1,300.1,310.5,1532,36.0,109,55152.0
1,299.0,308.7,1426,38.6,16,55043.6
2,297.6,309.3,1529,41.9,3,64065.1
2,300.1,311.5,1343,46.2,28,62046.600000000006
0,300.7401544020915,310.6351788237859,1352,55.40939026355901,162,74937.05339219776
0,303.7,312.7,1564,40.2,150,62872.8
1,297.445825964178,308.272912982089,1388,52.91873894626699,211,73461.90854685604
2,300.6,310.8,1389,48.1,88,66810.90000000001
1,302.04292339173946,310.9207972886562,1331,58.96770712367675,166,78483.64670443842
0,301.62408798439554,309.6843347644294,1287,56.97228183254993,152,73308.97271116136
0,302.6592139756953,310.907860243047,1464,38.78183420145199,98,56294.70708246898
2,299.2,310.4,1504,43.3,37,65123.2
2,299.7,310.6,1572,38.0,139,59736.0
1,297.4,308.3,1632,33.5,39,54672.0
1,298.8,309.6,1523,41.9,165,63813.7
2,301.0,310.7,1657,29.9,148,49544.299999999996
0,301.4,310.4,1610,38.6,16,62146.0
1,297.3,308.3,1410,48.1,23,67821.0
1,301.936128355805,311.80209626685377,1363,58.783229865170064,221,79645.67448196815
1,299.41965993373526,309.0396895047148,1321,65.34035485175454,58,86274.23336870784
1,299.79956531076806,309.57095804464086,1346,53.06940311405453,206,71465.14178201619
1,298.13499944565365,308.3312506929329,1424,37.86874930706709,212,53946.84094801984
1,302.117714047687,310.1022856318916,1340,62.69314310432504,117,84052.77433830916
1,298.2,307.5,1470,51.3,180,75411.0
1,301.90271465599244,311.00271465599246,1531,37.32050243751776,206,57146.49921381714
2,301.5,310.6,1424,47.0,26,66928.0
1,301.7079347170985,310.8047833948179,1407,46.31271811191641,209,65202.362740530654
1,299.3,310.5,1529,41.3,17,63147.7
1,303.569322410208,311.89309381616266,1356,52.039575581285355,89,70600.63399101606
1,298.7,310.2,1404,50.3,54,70621.2
1,300.6891954551865,310.30985542559216,1337,51.82018541079499,148,69257.97796048125
1,301.9,310.5,1477,42.4,128,62624.799999999996
1,300.3,311.7,1707,33.6,158,57355.200000000004
0,302.87948043938724,311.9,1350,52.01623369948937,108,70205.53511777482
1,299.66814418555475,310.6860519830056,1358,56.25023638810394,198,76378.78676450391
2,301.8,310.8,1691,33.4,62,56479.399999999994
2,297.6,309.3,1464,46.2,218,67636.8
1,298.1,307.8,1540,37.8,203,58211.99999999999
1,299.27383393478027,309.1688719799324,1386,42.30977506271129,218,58638.2773240879
1,298.63912226056493,309.93298174896637,1376,53.566490874483186,224,73719.33923697863
1,299.31282971421984,310.36151085734036,1725,27.428752914035524,214,47304.62282262045
1,302.0940492984725,310.20901912355254,1327,56.86104122628737,199,75368.23552392585
1,297.9566345937258,308.39001374554607,1339,58.1664833927192,207,77837.47811911271
1,302.2418923425704,310.62513540554227,1346,47.46648612594366,105,63923.14865628683
1,299.4,309.3,1448,48.6,44,70372.8
2,301.6,311.2,1415,46.5,82,65797.5
1,300.2715413751073,309.66515143409634,1383,42.40803677787317,220,58627.14940510586
1,298.5,310.0,1804,26.1,22,47084.4
0,301.6371605695247,310.17122442492234,1363,55.738065717458845,75,75996.88108499644
0,302.64037798194397,311.8124568826359,1421,53.113574306952174,179,75459.44240408963
1,300.0,311.4,1476,39.0,92,57564.0
1,302.8949713292153,312.1539655950583,1400,61.639419496133605,120,86349.9693550664
1,297.8,309.2,1372,47.3,15,64895.6
0,302.5114951598811,310.9574757994057,1333,56.78121668122821,102,75685.99687846698
1,302.2,310.8,1827,23.8,9,43482.6
1,302.68859954772313,312.0896359524756,1287,57.40673401916871,214,73751.52956626439
1,302.2203427325234,311.26745162796254,1522,37.48308459271072,198,57044.70264027403
1,299.5716651268972,309.4679050748368,1363,53.598119973969816,208,73052.74932622121
1,298.1,309.0,1497,40.5,58,60628.5
1,300.7,310.8,1597,30.5,38,48708.5
1,298.40371112556767,308.9871403622903,1414,56.49323937038497,215,79871.19862078104
0,300.3818799507408,310.060167687323,1597,34.944801415607515,219,55810.57346723898
1,302.9719290224064,311.3707146326203,1343,44.429285367379684,197,59697.00154013765
0,303.39022167298094,311.59022167298093,1334,52.64837027883016,120,70236.25814474313
1,300.4,309.5,1525,51.3,4,78232.5
1,298.46625331886764,309.3508975480816,1320,62.666563329716915,178,82726.59527003452
1,298.4,309.1,1579,36.1,123,57001.9
1,295.6,306.1,1372,55.6,215,76283.2
2,297.7,309.6,1596,35.2,173,56179.200000000004
0,297.6,309.6,1278,50.4,2,64411.2
1,298.2,309.7,1585,37.4,118,59279.0
1,298.1175651745886,308.3210434966049,1318,59.08608671193492,210,77830.19026280793
1,303.1776115765431,311.93899276466055,1347,59.27648971820913,225,79669.66940898704
1,303.312092175695,311.73720869692505,1367,50.862325218155014,201,69531.62909125915
1,298.8,309.7,1740,28.5,152,49590.0
1,300.5,311.6,1385,54.8,173,75898.0
2,302.3,311.5,1445,44.8,65,64735.99999999999
1,301.9450948445815,310.6970731993833,1519,40.375392759735355,167,61112.43631444273
1,300.4,311.8,1601,36.1,0,57796.100000000006
1,300.54798040958144,311.61787026513053,1276,58.99510404827186,180,75296.59461470104
1,296.7,307.8,1453,46.0,33,66838.0
1,303.2556155583801,311.2852051861267,1351,48.026025930633516,42,64912.60065179583
1,299.4,309.3,1544,36.0,197,55584.0
1,299.50263531987576,309.9430569710559,1316,60.30263531987576,202,79372.03227293813
1,299.83763209501365,308.9837208996655,1363,50.92769552690786,173,69435.36913419276
1,302.5110175509492,310.43159900863446,1349,50.930145364421314,77,68723.9970478036
2,299.2,308.4,1396,48.7,13,67985.2
1,301.774706707956,310.71460236751386,1690,30.430899605414353,217,51452.526786873124
1,303.6,311.8,1567,31.7,97,49673.9
2,299.6,310.8,1427,50.4,98,71920.8
1,299.2,308.5,1381,60.6,59,83688.6
2,303.1,311.0,1510,47.6,16,71876.0
1,302.90423729901363,311.1021186495068,1360,47.78338983921089,28,65013.004828364414
1,301.935728430053,310.61417255957576,1493,41.28661952339386,199,61354.66710087869
1,299.2,308.5,1544,41.6,146,64230.4
1,302.3,311.9,1434,51.9,173,74424.59999999999
1,296.8,308.1,1356,48.3,201,65494.799999999996
1,300.48181837567176,311.2696980035826,1368,60.17878774955217,209,82327.75172748577
1,299.73144442638056,309.5194551878093,1388,58.88959139085698,187,81762.46107289137
1,302.0,310.6,1583,35.2,171,55721.600000000006
1,298.4,309.3,1806,27.6,64,49845.600000000006
1,301.6,311.0,1431,42.6,158,60960.6
2,298.7,309.6,1686,26.2,189,44173.2
1,303.3288709211907,312.4112979387872,1399,48.67991557001104,173,68110.36208490364
1,301.8,310.5,1548,34.1,93,52786.8
1,297.5,309.3,1623,33.4,74,54208.2
1,300.6,310.5,1642,29.9,100,49095.799999999996
2,297.4,308.7,1798,23.0,135,41354.0
1,302.4,310.42952929727727,1372,54.46191162159656,161,74764.58599492832
1,298.8,310.0,1537,39.9,190,61326.299999999996
1,298.44348594337185,308.8347963274497,1295,61.730457830115526,192,79948.40121164036
0,299.3,310.4,1548,41.6,25,64396.8
1,295.8,306.3,1337,54.6,87,73000.2
1,302.5670920440988,310.8753190330741,1358,48.741134944876514,102,66224.85191419844
1,302.43589676870863,310.87719252595855,1301,55.245614948082924,214,71888.84761518062
1,302.4052470364321,310.7034980242881,1362,54.79562746963987,154,74636.3931816206
1,300.5,310.3,1336,57.1,29,76285.6
0,301.27365931008285,310.53608382259273,1395,46.684195586049704,27,65105.913650397255
2,303.0,312.5,1524,42.1,76,64160.4
2,303.9,313.2,1570,40.7,74,63899.00000000001
1,304.4,313.6,1568,39.1,0,61308.8
2,301.1,311.3,1654,30.7,28,50777.799999999996
1,298.3,308.0,1578,37.8,101,59648.399999999994
1,302.24005715405065,310.8400571540506,1349,44.329685652721395,109,59815.273576045896
1,303.9,313.2,1345,48.2,77,64829.00000000001
1,300.2,309.8,1430,55.0,102,78650.0
1,298.7,309.7,1293,59.1,125,76416.3
1,303.3431342542252,311.4147013813378,1383,46.02011229243031,54,63655.2131700294
0,296.9,307.9,1557,36.5,63,56830.5
2,302.1,311.4,1419,36.2,47,51367.8
1,297.8980747721122,309.07167714842484,1340,61.72080712893791,196,82745.20251562196
1,302.2,311.1,1630,34.6,94,56398.0
1,302.3046596118207,310.2826653839674,1365,52.87269424470081,163,72178.11330541834
1,298.925692753873,309.55321159423414,1375,46.65917826108034,200,64179.70931162601
2,302.2,311.7,1576,34.0,28,53584.0
1,302.6,312.3,1554,42.0,58,65268.0
2,297.8,307.4,1438,43.6,141,62696.8
2,303.7,312.9,1444,52.7,46,76098.8
0,299.8436211673732,310.24131228707625,1314,54.88262457415258,187,72143.59026936226
1,299.17113128001677,308.52890818088565,1575,30.197761116507863,181,47496.429167813076
2,297.4,309.4,1539,42.2,134,64945.8
1,297.8,307.8,1563,34.3,53,53610.899999999994
1,298.8,309.9,1525,39.7,77,60542.50000000001
1,299.2560196372841,309.15601963728415,1353,60.34520896386713,191,81658.39925724738
1,298.5,308.3,1458,44.0,44,64152.0
1,300.6,309.5,1437,40.0,55,57480.0
1,301.3833051149557,310.1916525574779,1349,52.62831358046898,167,70993.61119060765
1,301.77406492161276,310.50074806270976,1285,62.749625968645105,62,80680.25192386353
2,301.6,310.4,1452,45.7,164,66356.40000000001
1,300.5508972340246,310.8471723758875,1258,63.82648177307557,195,80294.67128999691
1,301.1163883689667,310.660353062697,1332,55.57725192025213,215,73785.94669825025
1,297.86946837547094,308.04841953584884,1321,59.070510010375,210,77929.7969141681
1,299.3,309.2,1775,24.2,125,42955.0
1,303.38222020968726,312.5601768922624,1371,56.304263527112184,195,77203.36461037317
1,301.3,310.8,1432,54.4,51,77900.8
1,297.3912764239281,308.2130269777757,1428,49.791291020511146,210,71136.49334654842
1,297.2423960455422,308.1300875161913,1340,61.2863238562767,206,82141.8167396741
0,299.07306486379207,308.8994045734745,1335,54.748312958177664,192,73071.26968500052
1,298.8,308.5,1450,50.8,57,73660.0
1,301.89531423431214,310.9305924703815,1314,60.02236988152602,158,78900.27216138683
1,301.98402906486905,310.90473519950973,1334,58.81244026192744,170,78461.75407693177
1,301.7,310.2,1486,43.0,66,63898.0
1,297.4184861510492,308.3441904041138,1342,61.22288724080616,207,82162.25495141491
1,302.6770145370428,310.7057463657393,1369,47.48850726852142,11,65033.5106985633
2,299.9,310.5,1576,39.4,183,62094.399999999994
1,299.1,310.2,1569,38.2,155,59935.8
1,303.1695726215893,312.5536296053774,1300,56.72466088097977,173,73674.58032814864
1,302.99132816904483,311.61836807513106,1304,61.081734366191036,215,79665.9364288263
1,300.4,309.6,1432,44.7,192,64010.4
1,301.1,310.0,1513,38.0,17,57494.0
2,302.4,311.9,1313,55.7,102,73134.1
1,297.4578330379206,308.82988040292565,1324,62.414458259480156,202,82682.52730375713
1,302.09550963220244,311.1946115586429,1452,59.259272854927964,152,86077.29753275197
1,296.8,307.9,1271,61.4,125,78039.4
2,299.0,310.2,1598,33.4,44,53373.2
1,303.3978678591645,312.47818504754895,1408,48.40798236442885,158,68170.85721886958
0,301.7662605226469,310.7476770681933,1289,62.495354136386595,140,80600.37565028321
0,302.9969330481774,311.19868559207606,1373,48.200876271949305,65,66226.3075351645
1,300.4598085088227,310.0152091433662,1383,52.968919873091295,212,73302.0281060838
1,301.6,310.7,1380,51.8,216,71484.0
1,300.0703029904211,309.3889854690985,1634,29.454967094869513,156,48103.29188349161
1,297.1,308.4,1468,44.4,197,65179.2
1,297.5,308.6,1671,29.4,136,49127.399999999994
1,301.4,310.3,1374,47.6,176,65402.4
1,299.6616355199188,308.88225211310737,1385,53.547077728792374,217,74188.62718724544
1,300.1,309.0,1404,54.8,29,76939.2
2,302.0,310.8,1445,46.3,17,66903.5
1,300.0,311.5,1601,36.9,35,59076.899999999994
0,297.8,308.4,1512,35.1,138,53071.200000000004
1,303.98898283819034,313.00127082492367,1513,35.369915445628656,209,53550.26860076122
1,298.6022309126178,308.83482060841186,1422,60.656664804439046,121,86253.5877299806
2,299.9,310.4,1576,34.3,188,54056.799999999996
1,302.059250978936,310.5385925689697,1365,54.6923950459798,164,74656.2873936815
2,301.5,310.5,1623,33.5,157,54370.5
0,298.7,309.8,1422,40.7,85,57875.4
0,300.50819293567207,311.7536315989977,1276,59.00937435143485,193,75300.11249221723
1,298.1953155909208,308.58628643940045,1417,60.88194169695927,116,86265.28673249182
1,301.9,310.7,1429,51.0,76,72879.0
1,298.4,309.5,1376,50.4,202,69350.4
2,299.4,308.7,1289,60.5,104,77984.5
0,302.00145233402367,310.5521785010355,1290,62.59709533195264,62,80753.08962261419
1,301.1,312.3,1587,34.5,115,54751.5
1,301.5245084988834,310.46464615757594,1297,58.07549150111657,197,75329.38820397321
0,297.3,308.3,1461,41.5,108,60631.5
1,297.4,308.3,1723,28.8,33,49622.4
1,302.8155491916401,311.37111270209,1343,52.315549191640095,177,70268.40877274744
1,298.9772277906815,309.63258335092934,1393,55.5562555391326,216,77439.42286769427
0,300.23766297692885,309.3537396616738,1435,39.252754803719505,93,56039.78721471082
1,298.4,308.8,1352,56.7,24,76658.40000000001
1,297.5518709225316,308.9471249562025,1327,62.290842774430416,204,82669.42598701874
1,300.4,311.2,1351,62.0,18,83762.0
2,301.5644775727378,310.6290180531139,1694,30.438711706698008,224,51589.721267280765
1,301.2,310.5,1546,40.0,55,61840.0
0,303.2785303609749,311.4785303609749,1334,52.62975506016249,140,70250.62909355457
1,302.9823749555633,311.3220780861178,1334,56.83970313055459,151,75836.54551655253
1,302.6,311.6,1311,53.2,0,69745.2
2,298.40982904764564,308.70583599703957,1420,60.71566504468525,118,86254.32373176981
2,300.8,311.0,1580,36.6,109,57828.0
1,301.9149214770317,310.162681805261,1319,48.90447934354145,168,64546.46841256066
1,302.2200128542311,310.28663667346086,1337,52.06010283384849,159,69602.8888861639
1,300.63140262585387,309.68920152468934,1331,53.402399661180155,183,71103.19337502362
1,302.24409239749093,311.07254565299877,1412,45.1705478359855,143,63769.48545358811
0,300.00897248841727,309.9510371384447,1344,55.855861073083254,163,75108.3604187685
1,302.25212719171884,310.35212719171886,1367,45.58909539378913,155,62363.61967913965
1,302.37882703749125,310.21386127637624,1352,50.91751711944249,33,68873.49816653546
1,302.2483723583557,310.63934894334227,1355,55.07292975495972,169,74637.7213021133
2,302.9,311.0,1437,49.9,55,71706.3
1,298.3,308.5,1453,42.9,89,62333.7
2,295.6,306.1,1462,49.2,158,71930.40000000001
1,297.8369477007735,308.9642569320719,1392,61.77309231298347,69,86045.0542155116
1,302.1464089039835,310.6535910960165,1362,51.17845342390117,154,69724.19288753408
1,302.7,311.2,1545,35.1,128,54229.5
2,300.1,310.1,1402,46.6,10,65333.200000000004
0,301.1031507603734,309.50105025345783,1361,53.83218294011043,197,73123.6740367984
1,302.0144121212675,310.54301515158437,1370,48.11441212126753,89,65964.18077578672
1,301.2,312.3,1528,38.4,85,58675.2
1,298.0,308.9,1578,35.6,153,56176.8
1,301.93365463934003,310.950096391802,1364,51.491971907373006,188,70201.98639485548
2,300.2,310.4,1202,61.7,74,74163.40000000001
1,301.81601218048826,310.85921461658586,1371,62.948639217555595,108,86108.2658504019
1,297.6,308.6,1576,32.7,83,51535.200000000004
1,299.3,308.6,1314,48.2,65,63334.8
1,299.6454271792889,309.14963280723646,1329,53.6,200,71279.37676432291
1,298.0,309.2,1527,39.5,85,60316.5
0,299.30287525556696,309.66057505111337,1389,46.1394249488866,205,64124.215399591085
2,302.93567304109285,311.1963749534208,1355,46.396374953420775,179,62875.35081522094
1,301.13563646921045,310.2237576461403,1642,29.05762423538597,183,47732.958460019545
1,301.54011979169,310.3866711033959,1370,48.11996006943666,94,65931.8307361093
1,300.0388117053276,309.3238811705328,1309,64.45520839561549,188,84368.09527363953
1,303.183591634241,311.4403099610892,1306,50.896037717249946,69,66463.14794610898
2,298.9,309.8,1836,22.8,18,41860.8
1,298.1,307.8,1432,49.8,198,71313.59999999999
1,300.07026665250305,309.3284491213161,1298,65.15689824263221,214,84629.49372994823
1,300.46336669106273,310.15370556923216,1298,61.444944440748074,207,79778.1259990685
1,296.8193081854625,308.0420754436126,1310,61.05389891233896,199,79922.24780080175
1,297.9,309.0,1290,49.8,43,64241.99999999999
1,304.0,313.0,1350,61.1,88,82485.0
1,297.4,308.4,1474,43.6,4,64266.4
1,302.2328630764159,310.5671369235841,1353,57.3492563291763,86,77512.62030769982
1,302.6,312.0,1447,45.5,173,65838.5
2,295.8,306.5,1641,32.2,101,52840.200000000004
0,297.0220829399269,307.8792468206543,1550,35.770014716509166,206,55466.69529599182
1,303.6,313.0,1593,31.6,52,50338.8
0,302.5,312.0,1357,42.0,179,56994.0
1,298.27201155015473,307.9370079407314,1326,57.68750902355839,162,76389.4959594796
2,299.1,308.6,1441,36.2,169,52164.200000000004
0,301.51402147593313,310.2109055923924,1401,42.1233691265552,220,58420.20117620401
1,303.1338279797837,311.8897132996394,1367,59.95551433501803,142,81972.51147134288
1,302.2326285341117,310.4368573294414,1343,51.89154240934071,128,69728.40189044276
1,301.4981319440626,311.3489492185352,1368,56.225058376748045,206,76943.88918554978
1,301.92477824246356,310.39804004764994,1331,50.86542199578615,78,67709.29669637309
1,296.3,307.4,1760,28.4,56,49984.0
2,299.4,309.1,1352,44.7,172,60434.4
0,300.8356118559635,311.82541347922006,1390,50.525468454312424,208,70222.69393874751
