Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power
0,302.98910702787725,311.0940583788422,1371,54.313863782701645,117,74500.97053394707
1,302.2,311.3,1375,47.0,98,64625.0
0,302.1612301979438,310.57415346529586,1338,53.00615098971903,158,70950.73327224182
0,302.4,310.43391852409775,1372,54.467398155122154,161,74762.52525293612
0,300.3270240238049,309.9635120119025,1336,64.49671507199072,70,86103.80051215012
0,301.10022798236673,310.69021088368925,1377,53.49009689250586,148,73675.66600188268
1,303.3,312.4,1505,38.9,68,58544.5
0,298.5478188430084,308.84586132557325,1353,53.891219238372386,189,72954.53869948923
0,302.4836496593016,311.6603795911618,1394,61.91911823167494,106,86357.93254259593
0,300.0,311.0,1637,33.6,181,55003.200000000004
2,299.2,308.6,1462,55.0,163,80410.0
0,298.2,307.6,1369,54.5,82,74610.5
0,301.6431681513856,310.7652616926592,1288,62.53052338531838,154,80546.8128841601
2,296.9,307.9,1547,32.6,79,50432.200000000004
0,301.9077412539662,310.76155573669394,1695,30.42307404388434,217,51587.12644518932
0,301.6,310.9,1532,43.6,15,66795.2
0,300.3336536304655,309.2514823088858,1412,51.66634636953452,229,72975.85348603527
0,298.6,309.5,1450,44.2,63,64090.00000000001
0,300.3,310.4,1742,25.9,7,45117.799999999996
0,297.81432974787094,308.32633201237354,1398,50.960992640366726,209,71157.46278543839
0,298.8446890875906,309.2540726717471,1439,60.599504703735086,207,87207.3665447015
0,302.08831791712953,310.7585588672108,1344,53.130398538336514,201,71378.23717026561
0,299.3,308.7,1408,48.7,85,68569.6
0,302.701380799576,310.9844839996466,1334,51.84792880063601,129,69165.00999939653
1,300.2,309.4,1501,40.0,48,60040.0
1,301.7,310.8,1502,34.4,157,51668.799999999996
1,299.1,308.9,1325,48.4,220,64130.0
0,298.1,308.6,1439,44.9,205,64611.1
1,302.31161488337034,310.2209161236512,1362,51.82322976674066,14,70587.79546604968
0,303.3,312.7,1262,63.8,100,80515.59999999999
0,303.4466973478619,311.8671377014803,1309,52.88977982319079,78,69259.70305533304
1,302.6080819583716,310.36936065279053,1326,54.37273762534453,63,72082.41861102234
0,297.9,307.6,1550,39.0,35,60450.0
0,297.5,308.9,1427,50.4,17,71920.8
0,301.8890696392994,310.8137892844586,1336,59.07813927859882,162,78865.66275774725
0,299.2,310.6,1675,33.3,28,55777.49999999999
0,297.4,308.6,1494,42.6,161,63644.4
1,300.1,310.4,1480,37.1,77,54908.0
0,298.9,308.6,1522,46.4,2,70620.8
1,297.6,309.3,1464,46.2,218,67636.8
0,300.5,311.8,1524,38.9,214,59283.6
1,302.4834461612944,310.32781538709816,1355,53.25101545165001,121,72145.3596885463
0,303.8,312.6,1577,41.3,134,65130.1
0,301.0423223840634,311.20049910820745,1316,57.35867583235142,167,75405.17158145015
0,300.7,311.0,1403,48.3,70,67764.9
1,300.35789279168995,311.05526802077515,1378,65.21447319792249,146,89900.52051619346
0,300.2655142350895,310.26475079083826,1313,54.92950158167661,162,72127.69896381162
0,302.05946362062997,310.676750931118,1491,41.07302706818984,162,60936.79269920386
2,299.3,310.0,1373,44.8,221,61510.399999999994
0,299.7,310.4,1614,36.2,108,58426.8
0,297.5,308.4,1441,44.5,4,64124.5
1,298.4,309.2,1399,45.2,125,63234.8
0,301.0,310.7,1391,45.0,123,62595.0
0,301.6,310.6,1506,43.4,222,65360.4
0,297.3,308.4,1441,43.4,14,62539.4
0,301.7103129724297,310.1896870275703,1310,57.40687531495314,45,75254.47326578405
0,301.1886461987769,310.3511119950928,1366,54.723956412275264,206,74656.4951988318
0,298.16968162546954,308.39350320545776,1309,61.02165598180745,189,79910.17324785446
0,301.10990685789824,310.66198137157966,1532,39.16028788878611,193,59783.11354780753
0,298.15982310758324,309.36262970974985,1836,25.95982310758325,206,47640.94331769098
0,298.3,307.7,1576,33.8,171,53268.799999999996
0,302.7962969617103,310.8283959489471,1369,47.46790101276323,18,65013.922128398845
1,301.6,310.6,1553,38.9,0,60411.7
0,298.0880265570997,309.46652572719034,1335,61.90548091208458,205,82632.09615096194
0,299.8,311.1,1412,42.5,181,60010.0
0,302.3856076169971,310.5856076169971,1340,48.261653335541574,144,64665.16405293806
0,298.6,309.9,1593,37.4,47,59578.2
0,301.9054563472682,310.67781746109273,1337,58.59418650289727,129,78348.07944425993
1,302.0,310.4,1567,36.4,114,57038.799999999996
0,300.2,311.5,1492,41.8,128,62365.6
0,303.3499008838344,311.6898612373681,1353,48.96978194443561,84,66249.47357727247
0,302.4030260942126,310.9030260942126,1323,61.55151304710629,44,81489.18768728667
0,301.8,310.7,1461,44.2,49,64576.200000000004
0,297.5,309.1,1611,30.2,211,48652.2
0,298.1,307.9,1614,35.8,196,57781.2
0,298.8910370498426,308.12493045232003,1316,61.47899187554065,142,80897.4509515413
0,301.16946035752466,310.45439601527875,1357,60.20586135370497,127,81643.25500204737
0,300.9236727758539,310.04176250476405,1337,58.99926116837075,160,78815.9982714784
0,301.60774480499384,310.1697032449444,1334,47.897952605240995,87,63907.24424495976
0,301.5583580317348,310.42444983731485,1298,58.041641968265154,197,75330.20059276164
0,303.31458809699194,311.5381960323307,1369,46.27338545187905,77,63343.13303570768
0,299.4,309.2,1427,41.5,29,59220.5
0,301.9,311.2,1369,49.8,66,68176.2
0,301.72347361549,310.7852104232349,1286,64.63172790410071,166,83117.60922181353
1,298.6,310.1,1596,33.0,15,52668.0
0,299.5066451463303,310.00132902926606,1354,56.52752040567287,182,76486.52000184286
0,300.06982601091903,309.6297873466788,1400,62.43017398908093,146,87421.41587351411
0,300.2,311.5,1383,42.1,60,58224.3
0,302.0382601246022,310.46376687433695,1350,47.75971287645861,175,64482.59924143427
2,297.9,309.2,1577,34.7,5,54721.9
0,301.2523647756524,310.7509356607355,1297,58.01980261832742,94,75268.96107418594
1,302.4,311.1,1721,30.1,210,51802.100000000006
0,299.48362410270687,309.38362410270685,1387,58.90371401618971,194,81727.05993764992
0,302.1934619849368,310.79346198493676,1341,44.58595908284771,142,59796.05306878642
0,298.3166543480671,308.48864514352937,1397,56.50317969495788,211,78945.29529180119
2,298.1,309.1,1425,44.5,49,63412.5
0,300.5,310.4,1761,26.5,12,46666.5
1,299.44875486271627,309.4468877574475,1538,35.83921161327255,209,55120.78365234343
1,299.88508960224664,310.55732374980886,1689,28.961696534082222,201,48925.70262411545
0,302.01075041491845,310.78924958508156,1381,50.3645024895107,225,69576.59645143127
0,299.6044125930758,310.4200220509475,1713,27.653281881122407,200,47363.856721410106
0,300.5,309.6,1465,41.6,217,60944.0
0,298.4086942757934,309.42130255853147,1236,63.219987337299365,203,77834.07568135319
1,298.1,308.8,1394,47.9,70,66772.59999999999
1,295.5,306.0,1423,45.3,205,64461.899999999994
2,297.7,309.7,1570,35.8,160,56205.99999999999
2,297.5,309.3,1525,41.7,235,63592.50000000001
0,298.3,309.9,1507,41.6,112,62691.200000000004
0,299.4184582914339,309.84563886095594,1387,61.80582701385363,103,85778.24121121057
0,298.72797351913107,308.3302705823606,1308,65.9634676622351,42,86271.29197285333
0,302.1654389939207,310.7887393083205,1324,58.73883385733296,48,77768.60618637044
1,298.7,309.5,1394,46.0,113,64124.0
1,300.4,311.5,1476,32.6,144,48117.6
1,302.2,311.3,1521,40.6,52,61752.6
0,299.0146453683447,309.38781284205106,1352,60.71463052634042,206,82134.15604905295
0,300.2,311.8,1410,51.4,189,72474.0
0,302.8457507417723,311.8169970329109,1410,48.58342828776558,213,68387.96643125486
2,296.8,308.0,1453,51.0,24,74103.0
0,300.14032974017107,310.0099450433048,1335,64.27384626248829,155,85816.12542447081
0,299.6,309.4,1677,31.1,191,52154.700000000004
0,299.3954530908543,310.55374168977835,1360,60.52513420322789,210,82345.53141595214
0,303.0573145435884,311.52967260444325,1310,52.86382096957256,57,69294.25428949892
0,301.2440305937859,311.19552156246016,1347,58.03731293747608,192,78201.68830457432
1,299.2,308.4,1396,48.5,5,67706.0
1,298.95234207620086,309.18981664826055,1407,61.319857468249644,127,86302.24297512425
0,303.4,311.5,1879,21.3,78,40022.700000000004
1,299.6,310.9,1474,39.7,64,58517.8
1,299.2,308.4,1529,43.0,50,65747.0
0,303.3,311.4,1630,32.5,2,52975.0
1,301.4760161954194,310.7,1343,65.14430771296865,22,87521.68097709701
0,298.01440615494226,308.43813538498074,1346,53.03135560496975,210,71374.28652117745
0,299.2,308.5,1867,27.0,138,50409.0
0,302.2,311.8,1618,36.0,158,58248.0
0,296.7,308.1,1450,40.9,195,59305.0
1,300.4867249974059,309.28484255230836,1317,55.8189223378866,167,73416.50841076259
0,300.1368622704615,309.38275581988887,1416,42.71113239659829,193,60402.914638891394
0,302.0,310.4,1895,23.2,161,43964.0
0,298.6,309.3,1449,46.5,26,67378.5
1,301.8,311.3,1542,40.1,142,61834.200000000004
0,298.8,309.7,1740,28.5,152,49590.0
0,299.31765784610997,309.35908003925465,1388,52.87171556137106,212,73398.60058977785
0,301.7,310.6,1471,43.8,80,64429.799999999996
0,297.6,309.5,1549,34.9,68,54060.1
0,300.7,310.9,1723,31.0,73,53413.0
2,297.2,308.6,1486,46.6,98,69247.6
0,300.96178957613193,310.59934710205704,1378,57.345852508641705,203,79031.25817149374
0,299.0,310.3,1431,39.9,157,57096.9
0,297.97261602088787,308.0612147423389,1324,65.18971793871124,58,86281.69770215199
1,299.0,309.7,1489,40.7,212,60602.3
1,295.8,306.3,1444,45.5,76,65702.0
0,302.2086700172707,310.5566499136464,1352,51.604040207248644,126,69768.12511136515
0,302.0878480556818,311.22205482876893,1303,63.571962013920455,90,82884.85896003329
0,298.6203503829712,307.9202649237099,1318,61.36015382667027,153,80909.74408748555
0,300.7,310.3,1592,36.0,14,57312.0
0,303.2441660780363,311.5229619165091,1318,50.848055359345445,82,67029.93813497383
0,302.8,312.4,1590,34.4,64,54696.0
0,304.1,313.1,1327,54.1,57,71790.7
0,304.2,313.4,1735,28.9,192,50141.5
1,301.3,311.5,1648,32.4,0,53395.2
2,298.4,308.4,1479,39.2,58,57976.8
0,302.8062211679465,311.0590699403247,1373,48.164767485081185,66,66169.93472092102
1,304.0,313.0,1377,56.0,61,77112.0
1,300.0,309.5,1879,22.4,79,42089.6
1,298.7,309.6,1800,24.8,78,44640.0
0,299.00769566669146,309.65787577778013,1696,27.820882000021278,157,47177.92471368689
1,297.0,308.0,1408,47.9,54,67443.2
1,302.2,311.5,1360,53.0,36,72080.0
0,298.732633766679,308.532633766679,1461,50.66560577032389,222,73960.9981172884
1,302.2,311.1,1640,32.8,77,53791.99999999999
0,302.5908628006424,310.9795049505621,1330,56.8886421499197,107,75707.05287131248
0,300.7533445490105,310.6600096134375,1340,59.0516782829037,203,79132.00236324033
1,302.3,311.7,1483,40.5,8,60061.5
0,302.6,312.3,1512,34.2,44,51710.4
2,297.7,307.4,1432,40.2,132,57566.4
1,303.6,312.8,1825,25.2,29,45990.0
0,301.25002323824555,309.54355963140915,1367,54.22903975427276,119,74160.0061847479
0,300.93076769804304,309.9735690372071,1331,53.6,186,71385.36792094633
1,297.4,309.3,1622,35.0,123,56770.0
1,297.8,307.9,1802,25.8,43,46491.6
0,298.8,309.8,1334,49.3,42,65766.2
0,299.0803611432505,309.8438878242212,1341,53.81202461591413,209,72155.17994548104
0,298.6,308.4,1485,42.9,38,63706.5
2,300.5,309.4,1502,34.3,40,51518.6
0,301.95092924626385,310.68853301894336,1353,44.27437736392271,210,59758.73843395412
1,299.8081618572384,309.17346821436536,1487,36.92594879583188,208,54743.78243784022
1,301.7,310.6,1505,44.5,146,66972.5
0,300.8150792733967,310.4615079273397,1348,49.06150792733967,182,66172.234917261
0,302.00384200634204,310.63846319746324,1331,58.84998921648923,108,78357.44575900376
0,297.429718637289,308.3678711776681,1394,52.78393558883407,213,73583.74374839252
0,299.3,309.1,1470,41.1,118,60417.0
0,302.4826885618341,312.1069498389211,1284,57.484020210923774,212,73695.17919888765
1,300.9,310.5,1702,29.3,32,49868.6
0,298.10545711317974,308.3681786085253,1425,37.83182139147469,214,53930.74776240467
0,300.720770609561,310.5421105992028,1302,63.691825909162375,183,82891.89213006372
0,301.53099645344344,310.779283181031,1403,46.436215045690695,207,65180.86990929106
1,298.8,308.7,1543,38.2,44,58942.600000000006
0,301.5360792721091,310.4730506460697,1349,43.53207046409694,219,58647.17125514172
0,300.039548380028,309.87241935001913,1294,62.16712903000892,188,80471.36280660938
1,301.6,310.2,1411,45.1,54,63636.1
0,301.5094880818349,310.37900420641125,1375,50.74697055512143,107,69675.43038544957
0,298.6244318484661,309.157914015118,1285,62.27329554539832,195,79976.93896581522
0,299.9,310.4,1470,50.0,148,73500.0
0,299.1,310.4,1527,44.0,149,67188.0
0,302.795328891212,310.59377185494935,1307,54.0,72,70578.0
0,300.406603392285,309.7033016961425,1412,42.85639703627607,146,60461.26981200559
0,300.4,309.7,1314,50.2,179,65962.8
1,301.0,310.1,1681,27.4,212,46059.399999999994
0,302.2,311.5,1482,45.6,87,67579.2
0,303.2063341290109,311.8011908821484,1300,63.781429058578105,64,82937.52830490797
0,302.07575238382975,310.6030095353188,1360,49.20300953531882,57,66955.09066231773
0,296.7,307.9,1690,29.6,119,50024.0
2,299.2,310.1,1542,36.1,5,55666.200000000004
0,298.9141904927913,309.58233175460884,1318,62.77854762319784,167,82746.17012453498
0,299.8798555573331,310.77327205462615,1368,53.85332457923231,198,73717.72690698571
0,300.46885781097836,311.6280680129157,1340,56.90964760904102,194,76262.16518000103
0,302.5689409799418,311.06072383072444,1335,44.73927616927557,202,59724.96271046866
0,301.3,310.4,1504,47.2,193,70988.8
0,301.6568109456856,309.6642027364214,1434,45.57444568743592,234,65366.20106703873
2,297.2,308.5,1482,39.3,187,58242.6
2,297.4,308.3,1771,27.4,100,48525.399999999994
0,301.5,310.5,1479,34.2,147,50581.8
0,302.901771833917,311.23431768550944,1284,52.84376746640003,162,67723.99906883974
2,300.1,309.1,1560,35.4,14,55224.0
0,302.0,310.9,1546,34.4,7,53182.399999999994
1,300.0,311.4,1384,46.1,7,63802.4
1,297.8,308.3,1567,35.6,131,55785.200000000004
0,301.9549431138737,310.77287377879554,1377,46.754597778141274,169,64414.71510645348
0,301.9442101928597,310.38526326904673,1365,51.86947240596241,148,70810.50540265367
0,299.9,310.3,1638,29.1,152,47665.8
0,299.0510509535871,310.1110017337947,1319,54.71545164710494,230,72173.24201801149
0,301.6,310.6,1834,23.5,146,43099.0
1,298.7,310.1,1644,34.1,46,56060.4
0,301.9493586978578,310.0974347914313,1370,48.69743479143131,145,66727.77161809731
2,301.97824175239526,310.6160956638781,1368,48.24858435406835,151,66033.69546071843
1,302.0,310.9,1352,55.5,59,75036.0
1,298.4,309.7,1679,33.3,167,55910.7
0,299.2,308.5,1387,51.1,98,70875.7
0,300.5592870298553,310.17681048856053,1382,57.138405244280264,206,79008.51742918765
0,301.1,312.3,1682,29.7,83,49955.4
0,302.39516577891874,311.40524369886094,1391,50.03871352478747,156,69606.05449629392
0,297.5,308.4,1384,56.0,73,77504.0
0,297.3,308.1,1615,35.4,217,57171.0
0,300.5,311.71382490098296,1359,58.31856476665418,192,79236.45029075207
0,299.84301394939934,308.8318781674319,1366,50.87707486568337,202,69485.52864794373
0,299.3043311289019,308.58299067071744,1376,50.459279050512436,216,69446.33674669596
1,298.7,309.2,1437,45.7,195,65670.90000000001
0,302.649312495436,311.08211029250685,1299,60.59862499087207,127,78736.51091254005
0,300.4,311.1,1589,35.5,191,56409.5
0,300.23908046905524,310.0079838471696,1362,52.96722584452859,190,72176.22817650075
0,301.1,310.1,1417,46.9,35,66457.3
0,299.2877385660168,308.56893744472745,1377,50.41044506738295,219,69452.83360853868
0,302.0831702675992,310.93899594419946,1307,61.0,208,79727.78970282804
1,302.5,311.5,1481,41.1,215,60869.1
0,299.0133627631062,308.9319823421363,1418,65.06516852660518,178,92255.28490406874
1,300.6,310.8,1389,48.1,88,66810.90000000001
0,302.8801036935738,312.09982717737694,1483,46.20994815321309,245,68528.25241910892
1,299.987082952696,311.3052749864377,1691,28.995694317565352,214,49052.00438975528
0,299.81903286729647,310.421094922725,1315,59.280967132703495,199,77943.87901643295
0,302.2195076723844,310.5506154095195,1350,49.6883999352493,72,67073.003895305
0,302.2610306727684,310.65594478337107,1343,49.30680367734473,129,66233.89562540266
1,302.28578563443705,310.4715712688741,1335,56.399700335364365,142,75293.47389893723
0,299.48707955066664,309.3926971373333,1389,58.81404396666667,195,81734.30321053334
0,298.48585396914723,309.0429269845736,1375,62.61170763507931,64,86062.72488497835
0,302.8,310.9,1636,35.0,38,57260.0
2,298.2,308.4,1398,51.8,76,72416.4
0,295.6,306.1,1383,48.7,147,67352.1
0,298.4439679729756,309.33511413975015,1338,56.03679454844974,204,74999.36892060304
0,300.30470709549894,310.1275162724723,1397,61.55771154213966,162,86007.0499484413
1,302.6,311.0,1329,48.6,111,64589.4
0,300.2,310.2,1440,42.9,191,61776.0
0,298.8817725364198,310.01153833395085,1377,53.54665543518533,226,73774.62910186048
0,298.31967701623427,308.678424381154,1449,37.157292507323184,219,53732.84284028571
0,301.0,312.2,1264,59.0,57,74576.0
0,298.2,309.3,1355,43.8,142,59348.99999999999
1,301.7892704050088,309.7351601246181,1283,57.116287019751226,150,73324.36432440518
1,300.2,310.3,1704,29.2,42,49756.799999999996
0,298.98146833658694,309.8661930234769,1287,61.869449373779894,215,79654.0726448641
2,297.6,308.7,1659,32.1,49,53253.9
0,299.2,308.5,1381,60.6,59,83688.6
0,303.163383927978,312.69524944148213,1493,35.52169740538427,207,53019.48606078451
2,297.9,308.9,1416,39.6,45,56073.6
0,299.34187800897877,310.13901258209336,1428,49.01066794330404,220,70008.84482219217
0,300.16532212204805,309.54899159153604,1672,29.016330530512015,159,48520.14291574379
0,299.9315267804967,308.93910822725326,1516,38.13152678049671,176,57741.546046421194
0,300.3235289473261,309.2930792569361,1362,50.928719504624056,198,69372.1564340587
1,303.0990593016269,311.48113403754684,1354,44.07264175469336,157,59714.547689644576
0,302.8876595081535,311.39382975407676,1302,45.053445428339906,218,58679.49608169533
0,298.7,309.6,1442,55.6,194,80175.2
0,298.2,307.9,1544,31.4,192,48481.6
0,299.2838264987094,308.5688574810828,1378,50.39700619647466,220,69454.6039546083
0,301.62455892538435,310.2765017856177,1361,53.04045893079271,177,72183.76378391321
0,300.5886730225966,309.8233350059465,1378,54.20466700118929,205,74745.70161299425
0,297.7,308.9,1575,39.9,12,62842.5
0,303.9,313.0,1759,28.4,74,49955.6
0,297.1,308.2,1402,51.2,186,71782.40000000001
0,298.5096523841881,309.7654324971845,1378,53.482716248592276,223,73704.82337907427
1,302.8,312.2,1615,32.9,159,53133.5
0,295.8,306.6,1621,31.6,95,51223.600000000006
1,300.5872799860679,310.00583999486713,1387,46.957039987534465,202,65121.482078948495
0,303.7,313.0,1457,44.1,40,64253.700000000004
